ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
0357,Masculino,28,Pardo,Ensino Superior,MG,2,Marketing,Analista Senior
CD62,Masculino,21,Branco,Ensino Superior,SP,5,Administrativo,Analista Junior
C8DB,Masculino,48,Pardo,Ensino Superior,DF,14,Administrativo,Analista Pleno
FA8E,Masculino,27,Pardo,Ensino Superior,AL,9,Administrativo,Gerente
7451,Masculino,22,Branco,Ensino Superior,ES,8,Administrativo,Gerente
310B,Masculino,27,Branco,Ensino Superior,PE,6,Operacoes,Analista Junior
3D3C,Feminino,61,Pardo,Pos graduacao,SP,6,Operacoes,Analista Junior
7858,Masculino,19,Branco,Ensino Superior,RR,,Operacoes,Analista Pleno
E1DF,Masculino,29,Branco,Ensino Superior,AC,5,Compras,Analista Junior
3F67,Masculino,23,Branco,Ensino Superior,PB,2,Compras,Gerente
C263,Feminino,25,Branco,Mestrado,MT,4,Contabilidade,Analista Junior
A101,Masculino,46,Pardo,Mestrado,AP,1,Recursos Humanos,Analista Senior
088D,Masculino,36,Pardo,Ensino Superior,PR,7,Desenvolvimento de Produtos,Gerente
BEFB,Feminino,32,Pardo,Ensino Superior,DF,0,Recursos Humanos,Analista Pleno
3A29,Masculino,38,Branco,Ensino Medio,RO,8,Compras,Analista Pleno
C48C,Feminino,42,Pardo,Ensino Superior,MS,6,Desenvolvimento de Produtos,Analista Junior
F4A6,Masculino,39,Pardo,Ensino Superior,PE,7,Vendas,Analista Pleno
494D,Masculino,40,Branco,Ensino Superior,MG,4,Recursos Humanos,Analista Senior
2A7E,Masculino,38,Branco,Ensino Superior,CE,4,TI,Analista Pleno
C07A,Masculino,21,Branco,Ensino Superior,TO,1,Desenvolvimento de Produtos,Analista Pleno
816D,Masculino,35,Branco,Ensino Superior,RN,9,TI,Analista Junior
A18D,Masculino,21,Pardo,Doutorado,MG,6,Operacoes,Analista Junior
DD9D,Masculino,21,Pardo,Pos graduacao,RR,,Administrativo,Analista Pleno
0053,Masculino,43,Branco,Ensino Superior,RJ,2,Recursos Humanos,Estagiario
C3D6,Masculino,26,Branco,Ensino Superior,SP,5,Administrativo,Analista Senior
2982,Feminino,27,Pardo,Mestrado,MG,4,Recursos Humanos,Analista Junior
831C,Masculino,29,Branco,Ensino Superior,MT,7,Marketing,Analista Pleno
E282,Masculino,45,Branco,Ensino Superior,AP,6,Vendas,Analista Junior
4262,Feminino,24,Pardo,Doutorado,MG,3,Compras,Analista Junior
EF47,Masculino,34,Pardo,Ensino Superior,RN,11,Operacoes,Analista Senior
B856,Feminino,36,Pardo,Pos graduacao,MG,7,Compras,Analista Junior
B786,Masculino,32,Pardo,Ensino Superior,GO,8,Operacoes,Analista Junior
4559,Masculino,23,Branco,Ensino Superior,BA,,Recursos Humanos,Analista Senior
4254,Masculino,20,Pardo,Ensino Medio,PR,,TI,Analista Senior
5CF7,Masculino,37,Branco,Ensino Superior,SE,5,Desenvolvimento de Produtos,Analista Junior
0E74,Masculino,45,Indigena,Ensino Superior,SP,6,Marketing,Analista Pleno
A422,Feminino,31,Pardo,Mestrado,RJ,4,Contabilidade,Gerente
ABD4,Masculino,20,Pardo,Ensino Superior,PR,,Administrativo,Analista Junior
E38B,Masculino,42,Pardo,Ensino Superior,MS,5,Marketing,Analista Pleno
39C3,Masculino,24,Pardo,Ensino Superior,AL,,Contabilidade,Estagiario
2743,Masculino,28,Pardo,Ensino Superior,RO,5,Compras,Gerente
42AF,Masculino,26,Pardo,Ensino Superior,DF,6,Administrativo,Analista Senior
D668,Masculino,35,Branco,Mestrado,CE,4,Compras,Analista Pleno
A718,Masculino,23,Branco,Ensino Superior,MA,6,Operacoes,Gerente
E6A3,Feminino,27,Branco,Mestrado,RN,4,Recursos Humanos,Analista Senior
44FD,Masculino,32,Branco,Pos graduacao,RS,7,Operacoes,Analista Junior
234A,Feminino,36,Branco,Pos graduacao,PR,10,Operacoes,Analista Senior
F53A,Masculino,30,Pardo,Pos graduacao,MT,6,Compras,Analista Junior
0329,Masculino,26,Pardo,Pos graduacao,AL,6,TI,Analista Senior
2BAD,Masculino,37,Branco,Ensino Medio,MS,7,TI,Analista Senior
8E3B,Feminino,20,Branco,Mestrado,RS,1,Compras,Analista Junior
3510,Masculino,37,Branco,Doutorado,SP,12,Marketing,Analista Junior
D5A1,Masculino,33,Pardo,Ensino Superior,SP,7,TI,Analista Pleno
B620,Masculino,36,Branco,Doutorado,TO,7,Marketing,Analista Pleno
325D,Feminino,30,Branco,Mestrado,RN,7,Compras,Analista Junior
9BEE,Feminino,36,Pardo,Ensino Superior,SC,13,Desenvolvimento de Produtos,Analista Junior
A955,Masculino,18,Pardo,Ensino Superior,RO,,Desenvolvimento de Produtos,Analista Senior
B00A,Masculino,34,Pardo,Ensino Superior,PE,4,Marketing,Analista Senior
310D,Feminino,36,Branco,Ensino Superior,SC,4,Contabilidade,Analista Junior
C2C2,Masculino,30,Branco,Pos graduacao,PA,3,Vendas,Analista Pleno
43F5,Masculino,19,Pardo,Ensino Superior,BA,3,Recursos Humanos,Analista Pleno
B64B,Masculino,31,Branco,Ensino Superior,CE,9,Marketing,Gerente
E387,Masculino,31,Pardo,Ensino Superior,RS,2,Recursos Humanos,Analista Junior
178D,Masculino,22,Indigena,Ensino Superior,AP,3,Vendas,Analista Senior
76E7,Masculino,18,Preto,Ensino Superior,DF,,Administrativo,Analista Pleno
17C3,Masculino,33,Branco,Ensino Superior,AM,7,Operacoes,Analista Junior
FC24,Masculino,23,Preto,Doutorado,SP,6,Desenvolvimento de Produtos,Gerente
CDF4,Masculino,26,Preto,Ensino Superior,PR,4,Recursos Humanos,Analista Junior
ED6C,Masculino,22,Pardo,Ensino Superior,MG,5,Operacoes,Analista Pleno
DEA1,Masculino,22,Branco,Mestrado,PI,5,Administrativo,Analista Pleno
1C4C,Masculino,41,Pardo,Ensino Superior,SP,2,Compras,Analista Senior
3051,Feminino,31,Branco,Ensino Superior,PB,7,Vendas,Analista Senior
9143,Masculino,35,Branco,Ensino Superior,AP,7,Operacoes,Analista Junior
75DA,Feminino,20,Branco,Pos graduacao,SE,,Vendas,Analista Junior
8ABB,Masculino,28,Pardo,Ensino Superior,RN,8,Desenvolvimento de Produtos,Analista Senior
4C52,Masculino,22,Branco,Ensino Superior,AL,,Administrativo,Diretor
84EF,Masculino,29,Branco,Ensino Superior,PR,10,Operacoes,Gerente
5F7E,Feminino,39,Branco,Doutorado,SC,4,Administrativo,Gerente
808D,Feminino,47,Branco,Ensino Superior,CE,2,Contabilidade,Analista Junior
05C9,Masculino,30,Branco,Ensino Superior,RS,4,TI,Analista Junior
F928,Masculino,29,Branco,Ensino Superior,RO,8,Marketing,Analista Pleno
1EC6,Masculino,30,Pardo,Ensino Superior,AC,5,Operacoes,Analista Pleno
CD9E,Masculino,28,Branco,Doutorado,RR,9,Administrativo,Analista Pleno
F0BB,Masculino,37,Branco,Ensino Superior,MG,9,TI,Analista Pleno
3CF6,Masculino,18,Branco,Ensino Superior,RS,0,Operacoes,Analista Pleno
12FF,Masculino,35,Pardo,Pos graduacao,PB,6,Recursos Humanos,Analista Senior
5C3B,Masculino,18,Pardo,Ensino Superior,ES,4,Operacoes,Analista Junior
43F8,Masculino,30,Pardo,Ensino Superior,MG,7,Marketing,Analista Junior
5F8B,Masculino,31,Branco,Ensino Superior,MT,6,Compras,Analista Senior
EBF0,Masculino,22,Branco,Ensino Superior,AL,2,Administrativo,Analista Pleno
947B,Masculino,28,Branco,Pos graduacao,PR,6,Contabilidade,Analista Junior
E803,Masculino,35,Branco,Pos graduacao,PA,5,Contabilidade,Analista Senior
B308,Masculino,20,Branco,Ensino Superior,SP,,Desenvolvimento de Produtos,Gerente
5CE5,Masculino,20,Pardo,Ensino Superior,SE,0,Desenvolvimento de Produtos,Analista Pleno
A13A,Masculino,21,Pardo,Ensino Superior,AC,6,Compras,Analista Pleno
A8FB,Masculino,33,Preto,Ensino Superior,SP,2,TI,Analista Pleno
1A4C,Masculino,34,Branco,Mestrado,RS,5,Compras,Analista Junior
C543,Masculino,34,Pardo,Mestrado,AL,3,Compras,Analista Junior
17E5,Masculino,27,Branco,Ensino Superior,AM,9,Contabilidade,Analista Junior
0059,Masculino,36,Pardo,Ensino Superior,PI,8,TI,Analista Junior
1835,Masculino,22,Branco,Ensino Superior,RJ,,Contabilidade,Analista Pleno
C8C9,Masculino,33,Branco,Ensino Superior,SC,6,Operacoes,Analista Pleno
39DE,Masculino,37,Branco,Ensino Superior,MG,8,TI,Gerente
9CB3,Feminino,27,Branco,Ensino Superior,RR,0,Contabilidade,Analista Junior
2EDA,Masculino,53,Branco,Ensino Superior,PR,5,Operacoes,Analista Junior
4E35,Masculino,33,Branco,Ensino Superior,SC,5,Compras,Analista Pleno
6D06,Feminino,22,Branco,Pos graduacao,PI,6,Recursos Humanos,Analista Senior
F5FC,Masculino,36,Branco,Ensino Superior,AP,2,Marketing,Gerente
D1E2,Masculino,33,Branco,Ensino Superior,ES,2,Marketing,Analista Junior
0844,Masculino,31,Preto,Ensino Superior,PE,7,Contabilidade,Analista Pleno
3987,Feminino,38,Preto,Ensino Superior,RR,3,Marketing,Analista Junior
96CC,Masculino,28,Preto,Ensino Superior,SC,10,Contabilidade,Gerente
0FE2,Feminino,28,Pardo,Mestrado,RJ,1,Marketing,Analista Junior
6412,Masculino,26,Branco,Ensino Superior,SP,6,Compras,Analista Junior
428F,Masculino,42,Branco,Ensino Superior,RN,4,Marketing,Analista Junior
53ED,Masculino,23,Branco,Ensino Superior,RJ,6,TI,Analista Pleno
EC56,Masculino,40,Pardo,Pos graduacao,MG,8,Vendas,Gerente
A450,Masculino,20,Pardo,Ensino Superior,PR,1,Vendas,Estagiario
FBF8,Masculino,20,Branco,Mestrado,PR,5,Operacoes,Gerente
5637,Masculino,44,Branco,Ensino Superior,SP,8,Administrativo,Analista Junior
5DF5,Feminino,34,Branco,Mestrado,RJ,3,Contabilidade,Analista Junior
CC4E,Feminino,25,Branco,Ensino Superior,RJ,6,Contabilidade,Gerente
71B5,Masculino,26,Branco,Doutorado,RJ,5,Recursos Humanos,Analista Pleno
28A9,Masculino,27,Branco,Ensino Superior,MG,1,Administrativo,Analista Junior
2F0D,Masculino,28,Branco,Doutorado,MG,8,Contabilidade,Gerente
D13D,Masculino,24,Pardo,Ensino Superior,PR,4,TI,Analista Pleno
7C1E,Masculino,24,Pardo,Ensino Superior,MG,1,Operacoes,Analista Pleno
7DAB,Masculino,25,Branco,Doutorado,MG,8,Vendas,Diretor
D40C,Masculino,40,Pardo,Mestrado,GO,6,Operacoes,Analista Junior
72CC,Feminino,18,Branco,Ensino Superior,DF,,Compras,Analista Pleno
BCEE,Masculino,29,Pardo,Ensino Superior,RN,0,Compras,Analista Junior
3D0E,Masculino,28,Branco,Mestrado,SP,9,Administrativo,Analista Junior
6EA3,Masculino,18,Pardo,Doutorado,AP,,Operacoes,Gerente
CC98,Masculino,22,Branco,Pos graduacao,PR,6,Marketing,Analista Junior
7994,Masculino,36,Pardo,Ensino Superior,MG,9,Compras,Analista Senior
D44B,Feminino,27,Branco,Doutorado,PR,13,Compras,Analista Pleno
3A1A,Masculino,19,Pardo,Ensino Superior,SE,5,Marketing,Gerente
3BE0,Masculino,31,Pardo,Ensino Superior,RN,8,Marketing,Analista Senior
1BD2,Masculino,20,Pardo,Pos graduacao,PE,3,Recursos Humanos,Analista Junior
5230,Masculino,40,Branco,Ensino Superior,SC,11,TI,Analista Pleno
3AA7,Masculino,22,Branco,Ensino Superior,AM,2,Administrativo,Gerente
B40B,Feminino,22,Pardo,Pos graduacao,AL,8,Recursos Humanos,Analista Pleno
94A7,Masculino,37,Branco,Pos graduacao,SC,5,Marketing,Analista Junior
A5B4,Masculino,18,Indigena,Ensino Superior,AL,4,Vendas,Analista Senior
0B57,Masculino,18,Pardo,Ensino Superior,PA,4,Desenvolvimento de Produtos,Analista Junior
6DBD,Masculino,31,Branco,Ensino Superior,PI,9,Contabilidade,Analista Pleno
A3A1,Masculino,18,Branco,Ensino Superior,SP,3,Administrativo,Analista Senior
7240,Masculino,38,Branco,Pos graduacao,SC,8,Compras,Analista Pleno
3E82,Masculino,18,Preto,Ensino Superior,RN,,TI,Estagiario
598A,Feminino,41,Pardo,Ensino Superior,RJ,7,TI,Analista Senior
BBF4,Masculino,31,Pardo,Ensino Superior,AP,8,TI,Analista Pleno
A523,Masculino,22,Pardo,Ensino Superior,RJ,7,Desenvolvimento de Produtos,Gerente
9C99,Masculino,47,Pardo,Pos graduacao,MG,3,Contabilidade,Analista Senior
095B,Masculino,37,Branco,Pos graduacao,PA,5,Operacoes,Analista Senior
77A6,Masculino,30,Branco,Ensino Superior,MG,7,Contabilidade,Analista Senior
C7DD,Masculino,33,Branco,Ensino Superior,BA,5,Compras,Gerente
3B76,Feminino,33,Pardo,Ensino Superior,RN,0,Vendas,Analista Pleno
5A77,Feminino,32,Pardo,Ensino Medio,PI,2,Compras,Analista Junior
01B3,Feminino,18,Pardo,Doutorado,CE,3,Marketing,Analista Senior
C6DA,Feminino,28,Pardo,Ensino Superior,SE,6,Vendas,Gerente
79CA,Feminino,39,Pardo,Ensino Superior,RR,4,Administrativo,Analista Pleno
B283,Masculino,20,Branco,Ensino Superior,CE,5,Desenvolvimento de Produtos,Analista Senior
FDF8,Masculino,48,Pardo,Ensino Superior,PA,6,Operacoes,Analista Pleno
89B8,Masculino,29,Pardo,Pos graduacao,GO,8,Operacoes,Analista Pleno
9806,Masculino,22,Pardo,Pos graduacao,SP,,Marketing,Analista Senior
2C9F,Masculino,55,Branco,Ensino Superior,RS,12,Contabilidade,Analista Junior
78AC,Masculino,31,Preto,Pos graduacao,RN,1,Vendas,Analista Junior
F190,Masculino,34,Branco,Ensino Superior,RS,1,Compras,Estagiario
1AFC,Masculino,30,Pardo,Mestrado,RJ,6,TI,Analista Senior
1FBE,Feminino,24,Pardo,Mestrado,AC,3,Operacoes,Analista Pleno
00ED,Masculino,37,Branco,Ensino Superior,AM,5,Desenvolvimento de Produtos,Analista Pleno
0843,Feminino,36,Branco,Pos graduacao,MS,9,TI,Gerente
D637,Masculino,24,Pardo,Ensino Superior,SC,2,Marketing,Gerente
C440,Masculino,37,Branco,Pos graduacao,PR,4,Operacoes,Analista Pleno
C445,Masculino,31,Pardo,Ensino Superior,AC,2,Recursos Humanos,Analista Senior
CA4A,Masculino,22,Pardo,Ensino Superior,RS,5,Administrativo,Analista Pleno
D6C3,Feminino,38,Pardo,Ensino Medio,RO,5,Compras,Analista Pleno
75F1,Masculino,25,Pardo,Ensino Medio,MG,0,Compras,Analista Senior
3FA0,Masculino,26,Branco,Ensino Superior,CE,6,Contabilidade,Analista Junior
723C,Masculino,20,Preto,Ensino Superior,SP,2,Desenvolvimento de Produtos,Estagiario
241F,Feminino,34,Pardo,Ensino Superior,AP,0,Recursos Humanos,Estagiario
07F1,Feminino,42,Branco,Ensino Superior,SP,1,Administrativo,Gerente
0E07,Feminino,42,Pardo,Doutorado,PR,6,Administrativo,Analista Junior
8BAC,Masculino,22,Pardo,Ensino Superior,SP,8,Contabilidade,Analista Junior
2D60,Masculino,36,Pardo,Ensino Superior,RR,7,TI,Analista Senior
F402,Masculino,20,Preto,Ensino Superior,MA,,Vendas,Analista Senior
F660,Masculino,30,Pardo,Ensino Superior,SP,0,Contabilidade,Analista Pleno
54C5,Masculino,34,Branco,Ensino Superior,GO,8,Contabilidade,Analista Pleno
02B8,Masculino,41,Branco,Doutorado,MT,8,Compras,Analista Senior
6BCA,Masculino,32,Branco,Ensino Superior,AC,6,Contabilidade,Analista Junior
27DD,Masculino,18,Branco,Doutorado,SC,2,Desenvolvimento de Produtos,Gerente
98EC,Masculino,44,Preto,Mestrado,AP,7,Administrativo,Analista Pleno
CB0E,Masculino,31,Pardo,Ensino Superior,MS,2,Compras,Estagiario
4BC5,Masculino,42,Branco,Ensino Superior,RJ,0,Desenvolvimento de Produtos,Gerente
240C,Feminino,24,Preto,Doutorado,PA,8,Recursos Humanos,Analista Pleno
18FD,Masculino,26,Branco,Pos graduacao,AC,0,Desenvolvimento de Produtos,Analista Pleno
3ECC,Masculino,28,Pardo,Mestrado,GO,9,Vendas,Analista Pleno
58DE,Masculino,20,Preto,Pos graduacao,DF,1,Compras,Gerente
EDAE,Masculino,26,Branco,Ensino Superior,PI,9,Administrativo,Analista Junior
6659,Masculino,25,Pardo,Ensino Superior,AL,5,Contabilidade,Analista Junior
D3D0,Masculino,35,Pardo,Ensino Superior,MT,,TI,Analista Pleno
13CD,Feminino,43,Branco,Ensino Superior,PA,10,Administrativo,Analista Pleno
CCEA,Masculino,27,Pardo,Ensino Superior,AC,8,Compras,Analista Pleno
FC88,Masculino,32,Pardo,Pos graduacao,AC,5,Compras,Analista Senior
09D9,Masculino,36,Pardo,Ensino Superior,SP,8,Recursos Humanos,Analista Junior
365D,Masculino,24,Pardo,Ensino Superior,RJ,3,Operacoes,Analista Pleno
32E4,Masculino,30,Pardo,Ensino Medio,SP,4,Operacoes,Analista Junior
A566,Feminino,20,Branco,Ensino Superior,RJ,1,Operacoes,Estagiario
3543,Masculino,29,Branco,Ensino Superior,SP,10,Recursos Humanos,Analista Pleno
C537,Masculino,33,Pardo,Ensino Superior,DF,6,Compras,Gerente
BCC0,Feminino,39,Pardo,Ensino Superior,SP,7,Marketing,Analista Senior
97C8,Feminino,24,Pardo,Ensino Superior,SP,6,Recursos Humanos,Analista Pleno
FD99,Masculino,42,Branco,Pos graduacao,BA,4,Contabilidade,Analista Pleno
A19B,Masculino,29,Branco,Ensino Superior,RS,8,Contabilidade,Analista Senior
BD82,Feminino,25,Branco,Doutorado,AL,8,Desenvolvimento de Produtos,Analista Senior
E9E3,Feminino,34,Pardo,Ensino Superior,RS,6,Administrativo,Analista Senior
BDB4,Feminino,18,Branco,Ensino Superior,MA,,Compras,Analista Pleno
F7BF,Masculino,27,Preto,Ensino Superior,RJ,8,Desenvolvimento de Produtos,Analista Senior
1FDB,Masculino,26,Branco,Mestrado,MT,11,Administrativo,Analista Senior
FAE9,Feminino,39,Pardo,Ensino Superior,PE,1,Vendas,Analista Pleno
5B70,Masculino,36,Pardo,Ensino Superior,RS,7,Desenvolvimento de Produtos,Diretor
5078,Feminino,28,Branco,Doutorado,RS,4,Contabilidade,Analista Junior
BF58,Masculino,29,Pardo,Pos graduacao,PA,3,TI,Gerente
B414,Masculino,18,Branco,Mestrado,SE,4,Marketing,Analista Junior
8A47,Feminino,22,Pardo,Ensino Superior,PB,8,Recursos Humanos,Analista Junior
4361,Masculino,25,Branco,Ensino Superior,MS,7,Compras,Analista Junior
40A8,Feminino,30,Branco,Pos graduacao,RR,10,TI,Analista Pleno
3D57,Masculino,33,Branco,Ensino Superior,MA,3,Operacoes,Analista Junior
2A22,Feminino,21,Branco,Ensino Superior,PA,5,Desenvolvimento de Produtos,Analista Pleno
7892,Masculino,32,Pardo,Ensino Superior,RN,5,Compras,Analista Junior
49AA,Feminino,23,Pardo,Ensino Superior,RS,1,Marketing,Analista Senior
2621,Masculino,36,Preto,Ensino Superior,AM,4,Operacoes,Analista Junior
B2EB,Masculino,42,Pardo,Ensino Superior,RO,9,Marketing,Gerente
0CFD,Masculino,31,Branco,Mestrado,RS,2,Recursos Humanos,Analista Senior
85D1,Masculino,27,Preto,Ensino Superior,PR,6,Operacoes,Analista Senior
1875,Masculino,37,Pardo,Doutorado,RJ,8,TI,Gerente
1DF2,Masculino,39,Branco,Mestrado,PE,0,Administrativo,Analista Junior
BFCB,Masculino,32,Branco,Ensino Superior,DF,6,TI,Analista Junior
0735,Masculino,65,Pardo,Ensino Superior,AL,5,TI,Gerente
7862,Masculino,45,Branco,Ensino Superior,SP,6,Compras,Analista Senior
E298,Masculino,40,Branco,Pos graduacao,AL,6,TI,Analista Junior
0727,Masculino,29,Preto,Ensino Superior,RO,10,Desenvolvimento de Produtos,Gerente
34DC,Masculino,50,Pardo,Ensino Superior,BA,6,TI,Analista Junior
8C43,Masculino,24,Pardo,Ensino Superior,MG,2,Administrativo,Analista Junior
9912,Masculino,23,Pardo,Ensino Superior,MG,6,Contabilidade,Gerente
27A4,Feminino,39,Pardo,Ensino Superior,AL,5,Operacoes,Analista Pleno
ED3B,Masculino,57,Pardo,Ensino Superior,MG,6,Operacoes,Analista Pleno
0776,Masculino,49,Branco,Ensino Superior,RJ,7,Marketing,Analista Pleno
A2F1,Masculino,21,Preto,Ensino Superior,RJ,7,Recursos Humanos,Analista Senior
AB14,Feminino,34,Pardo,Ensino Superior,MA,1,Compras,Analista Pleno
2E55,Masculino,39,Branco,Ensino Superior,AC,3,Vendas,Analista Pleno
75EC,Masculino,34,Branco,Mestrado,MT,15,Recursos Humanos,Analista Senior
712E,Feminino,33,Pardo,Ensino Superior,PR,2,Vendas,Analista Senior
53A8,Masculino,29,Branco,Ensino Superior,RS,5,Desenvolvimento de Produtos,Analista Senior
58F6,Masculino,20,Pardo,Doutorado,BA,2,TI,Analista Senior
38C1,Masculino,24,Branco,Mestrado,PI,6,TI,Analista Pleno
F15A,Masculino,39,Pardo,Ensino Superior,AM,14,Operacoes,Analista Pleno
4249,Masculino,21,Branco,Doutorado,DF,,Compras,Analista Pleno
81E3,Masculino,24,Preto,Ensino Superior,AP,5,Desenvolvimento de Produtos,Analista Senior
DD74,Masculino,21,Pardo,Mestrado,AP,5,TI,Analista Senior
16A9,Masculino,28,Branco,Ensino Superior,RS,5,Administrativo,Gerente
0B9D,Masculino,32,Pardo,Ensino Superior,RJ,3,Recursos Humanos,Analista Senior
7788,Masculino,32,Branco,Ensino Superior,SC,9,Administrativo,Analista Pleno
704B,Masculino,21,Preto,Ensino Superior,RJ,6,Vendas,Analista Junior
116D,Masculino,20,Pardo,Ensino Superior,CE,,TI,Analista Senior
CEAF,Masculino,34,Pardo,Mestrado,MG,9,Contabilidade,Analista Pleno
4B76,Masculino,40,Branco,Ensino Medio,RN,,Operacoes,Analista Junior
B0FE,Masculino,21,Pardo,Pos graduacao,MG,1,TI,Analista Pleno
6CA0,Feminino,25,Pardo,Ensino Superior,RO,2,Marketing,Analista Junior
8F05,Feminino,34,Preto,Ensino Superior,MT,11,Contabilidade,Analista Senior
E658,Feminino,43,Pardo,Mestrado,SE,6,Recursos Humanos,Analista Pleno
C8C6,Masculino,18,Pardo,Ensino Superior,ES,4,Operacoes,Analista Junior
D7E4,Masculino,22,Pardo,Ensino Superior,PR,6,Marketing,Analista Pleno
B595,Masculino,43,Preto,Mestrado,PR,7,Vendas,Analista Pleno
72F6,Masculino,22,Pardo,Ensino Superior,RJ,7,Recursos Humanos,Analista Junior
43CA,Masculino,35,Pardo,Ensino Superior,PB,4,Operacoes,Analista Pleno
0EA7,Masculino,36,Pardo,Ensino Superior,PR,2,Desenvolvimento de Produtos,Analista Junior
95D4,Masculino,44,Branco,Pos graduacao,PR,5,Administrativo,Analista Senior
A7F9,Masculino,22,Pardo,Ensino Medio,ES,5,Vendas,Analista Junior
A310,Masculino,24,Pardo,Ensino Superior,MA,9,Operacoes,Analista Junior
1AF9,Feminino,53,Pardo,Doutorado,RO,8,Administrativo,Analista Pleno
EA81,Feminino,31,Pardo,Pos graduacao,RO,4,Operacoes,Analista Pleno
7E0E,Masculino,21,Pardo,Ensino Superior,MS,2,Administrativo,Analista Senior
1687,Masculino,20,Branco,Ensino Superior,CE,1,Recursos Humanos,Analista Senior
651D,Feminino,39,Amarelo,Pos graduacao,GO,4,Vendas,Analista Junior
45A5,Feminino,24,Branco,Pos graduacao,RJ,2,Marketing,Analista Pleno
FC42,Masculino,41,Branco,Ensino Superior,DF,7,Desenvolvimento de Produtos,Analista Pleno
7C1E,Masculino,40,Branco,Pos graduacao,AL,4,Vendas,Analista Pleno
89E8,Masculino,31,Branco,Mestrado,RJ,5,Compras,Analista Junior
0923,Feminino,23,Pardo,Ensino Superior,MS,4,Marketing,Analista Junior
242E,Masculino,19,Pardo,Ensino Superior,PA,4,Operacoes,Analista Junior
4883,Feminino,30,Pardo,Ensino Superior,PB,11,Vendas,Analista Senior
56E6,Feminino,20,Pardo,Pos graduacao,RN,6,Administrativo,Analista Junior
EC18,Masculino,28,Pardo,Mestrado,SP,10,Administrativo,Analista Junior
4F4F,Masculino,33,Branco,Ensino Superior,PA,1,Desenvolvimento de Produtos,Estagiario
13AB,Masculino,18,Pardo,Mestrado,ES,4,Recursos Humanos,Gerente
6276,Masculino,30,Pardo,Ensino Medio,TO,7,Administrativo,Analista Junior
2E53,Feminino,22,Pardo,Mestrado,RN,6,Contabilidade,Analista Junior
4B31,Masculino,28,Branco,Ensino Superior,AM,7,Compras,Analista Senior
B83B,Masculino,42,Branco,Pos graduacao,RS,0,TI,Gerente
18CE,Masculino,26,Branco,Ensino Superior,AC,5,Vendas,Analista Senior
608F,Masculino,31,Pardo,Ensino Superior,SP,4,TI,Analista Pleno
BC1E,Masculino,32,Branco,Ensino Superior,GO,1,Desenvolvimento de Produtos,Analista Junior
7B17,Masculino,39,Branco,Ensino Superior,AM,7,Contabilidade,Analista Pleno
E043,Masculino,44,Indigena,Ensino Superior,SP,7,Marketing,Diretor
