,ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
2541,0711,Masculino,45,Pardo,Doutorado,RJ,2,Vendas,Analista Pleno
2542,690B,Masculino,33,Branco,Pos graduacao,BA,2,TI,Analista Senior
2543,3B4C,Masculino,23,Pardo,Doutorado,RR,2,Operacoes,Analista Senior
2544,916D,Masculino,21,Preto,Ensino Superior,SP,3,Administrativo,Analista Junior
2545,11B9,Feminino,40,Preto,Ensino Superior,RJ,5,TI,Analista Junior
2546,3B2C,Masculino,20,Pardo,Ensino Superior,MG,,Compras,Analista Senior
2547,CE8E,Masculino,18,Branco,Ensino Superior,SC,2,Marketing,Analista Junior
2548,E424,Masculino,23,Pardo,Ensino Superior,RJ,8,Recursos Humanos,Analista Junior
2549,07DE,Masculino,26,Pardo,Pos graduacao,PR,6,TI,Analista Junior
2550,7F21,Masculino,31,Pardo,Pos graduacao,RJ,8,Contabilidade,Analista Junior
2551,C224,Masculino,29,Pardo,Pos graduacao,SP,12,Compras,Gerente
2552,976C,Masculino,34,Branco,Ensino Superior,RJ,5,TI,Analista Senior
2553,F3A8,Feminino,27,Pardo,Ensino Superior,PI,8,Contabilidade,Analista Senior
2554,A77A,Feminino,38,Pardo,Ensino Superior,MG,1,Desenvolvimento de Produtos,Analista Junior
2555,F951,Masculino,22,Pardo,Ensino Superior,PR,7,Vendas,Analista Senior
2556,ED38,Masculino,52,Branco,Ensino Superior,SP,,Administrativo,Analista Senior
2557,6F00,Masculino,33,Pardo,Doutorado,GO,7,Recursos Humanos,Analista Junior
2558,BAED,Masculino,23,Pardo,Ensino Medio,AM,0,Operacoes,Analista Pleno
2559,5194,Feminino,19,Pardo,Ensino Superior,PA,,Compras,Analista Senior
2560,CF3C,Masculino,18,Pardo,Ensino Superior,PA,,Compras,Analista Senior
2561,8A51,Masculino,22,Branco,Ensino Superior,RS,5,Compras,Gerente
2562,2E83,Masculino,32,Branco,Pos graduacao,SP,6,TI,Analista Junior
2563,E63A,Masculino,33,Branco,Ensino Superior,MA,5,Compras,Analista Junior
2564,97F9,Masculino,35,Branco,Mestrado,SC,3,Administrativo,Analista Pleno
2565,7CFD,Feminino,32,Pardo,Pos graduacao,MT,8,Vendas,Analista Junior
2566,375F,Masculino,35,Pardo,Ensino Superior,MG,0,Administrativo,Analista Junior
2567,C987,Masculino,32,Pardo,Ensino Superior,MG,12,TI,Analista Junior
2568,30A5,Masculino,25,Pardo,Ensino Superior,SC,7,Marketing,Analista Junior
2569,AD46,Feminino,21,Pardo,Ensino Superior,RJ,7,Desenvolvimento de Produtos,Estagiario
2570,A604,Feminino,20,Pardo,Mestrado,MG,3,TI,Estagiario
2571,BECE,Feminino,31,Pardo,Ensino Superior,BA,0,Compras,Gerente
2572,7C52,Masculino,26,Pardo,Doutorado,RJ,5,Desenvolvimento de Produtos,Analista Senior
2573,8583,Masculino,23,Branco,Ensino Superior,SP,9,Recursos Humanos,Analista Senior
2574,01F0,Feminino,34,Pardo,Mestrado,BA,2,Recursos Humanos,Gerente
2575,3A26,Masculino,20,Pardo,Ensino Superior,SP,,Compras,Analista Pleno
2576,AB46,Masculino,43,Branco,Ensino Superior,MG,7,Recursos Humanos,Analista Senior
2577,6ACC,Masculino,29,Pardo,Ensino Superior,SC,8,TI,Gerente
2578,83D4,Feminino,26,Branco,Pos graduacao,RO,3,Contabilidade,Analista Pleno
2579,3EBC,Feminino,41,Pardo,Doutorado,MG,6,Operacoes,Analista Junior
2580,4323,Feminino,28,Pardo,Ensino Superior,PA,,Desenvolvimento de Produtos,Analista Junior
2581,05DF,Masculino,12,Preto,Ensino Superior,CE,,Marketing,Analista Pleno
2582,A8E3,Feminino,29,Pardo,Ensino Superior,CE,6,Recursos Humanos,Analista Pleno
2583,1D95,Masculino,,Pardo,Pos graduacao,SP,11,Desenvolvimento de Produtos,Analista Pleno
2584,6B2B,Masculino,21,Branco,Pos graduacao,MA,3,Vendas,Analista Junior
2585,2267,Feminino,42,Branco,Ensino Superior,PR,9,Operacoes,Estagiario
2586,8CB6,Feminino,41,Preto,Ensino Superior,SP,3,Contabilidade,Analista Pleno
2587,CA80,Masculino,28,Branco,Ensino Superior,PR,8,Compras,Analista Junior
2588,5DC9,Masculino,38,Branco,Ensino Superior,RO,9,Vendas,Analista Junior
2589,E849,Feminino,30,Branco,Ensino Superior,MS,3,Vendas,Analista Pleno
2590,C7D4,Masculino,36,Branco,Ensino Superior,DF,7,Recursos Humanos,Analista Senior
2591,46AB,Masculino,28,Branco,Ensino Superior,RO,5,Recursos Humanos,Analista Junior
2592,F616,Masculino,25,Branco,Ensino Superior,MT,,Operacoes,Analista Pleno
2593,A2B3,Feminino,38,Branco,Ensino Superior,RS,3,Compras,Analista Pleno
2594,65CD,Feminino,36,Branco,Mestrado,MA,1,Operacoes,Analista Pleno
2595,D8D4,Masculino,50,Branco,Ensino Superior,SP,4,Desenvolvimento de Produtos,Analista Pleno
2596,80ED,Masculino,24,Pardo,Ensino Superior,PR,7,Contabilidade,Analista Senior
2597,241D,Masculino,25,Pardo,Ensino Superior,PA,6,Operacoes,Analista Pleno
2598,6089,Feminino,33,Pardo,Mestrado,PB,6,Marketing,Analista Pleno
2599,9DEF,Masculino,28,Branco,Ensino Medio,SP,5,TI,Analista Senior
2600,70D0,Feminino,27,Pardo,Doutorado,SE,6,Compras,Analista Junior
2601,47C3,Masculino,27,Pardo,Ensino Superior,MA,4,Compras,Estagiario
2602,CE1B,Masculino,20,Branco,Ensino Superior,PE,3,TI,Diretor
2603,B94E,Masculino,42,Preto,Ensino Superior,PA,6,TI,Estagiario
2604,86CE,Masculino,34,Branco,Ensino Superior,SC,0,Administrativo,Analista Pleno
2605,F793,Masculino,26,Preto,Pos graduacao,SP,8,Vendas,Estagiario
2606,81F1,Masculino,34,Pardo,Ensino Superior,MA,4,Marketing,Diretor
2607,B21A,Masculino,23,Pardo,Mestrado,MG,,Administrativo,Analista Junior
2608,C292,Feminino,35,Branco,Ensino Superior,PB,5,Desenvolvimento de Produtos,Analista Senior
2609,0718,Masculino,30,Indigena,Ensino Superior,MA,2,Contabilidade,Analista Junior
2610,8350,Feminino,36,Branco,Ensino Medio,RN,6,Compras,Estagiario
2611,074A,Feminino,37,Pardo,Ensino Superior,PE,7,Desenvolvimento de Produtos,Gerente
2612,95DA,Masculino,10,Branco,Não informado,PB,,Recursos Humanos,Estagiario
2613,77D1,Masculino,36,Branco,Ensino Superior,MG,4,Marketing,Analista Pleno
2614,2AEA,Masculino,22,Pardo,Doutorado,MG,5,Marketing,Analista Senior
2615,BA8C,Masculino,22,Branco,Doutorado,TO,4,Desenvolvimento de Produtos,Analista Pleno
2616,0E22,Masculino,35,Pardo,Ensino Medio,MG,4,Desenvolvimento de Produtos,Gerente
2617,2495,Feminino,18,Pardo,Ensino Superior,SC,2,Contabilidade,Analista Junior
2618,3D58,Feminino,55,Branco,Ensino Superior,CE,6,TI,Analista Senior
2619,147C,Masculino,40,Branco,Ensino Superior,MS,3,Compras,Estagiario
2620,CBC0,Masculino,29,Pardo,Ensino Superior,DF,2,Contabilidade,Analista Senior
2621,9AC1,Masculino,26,Pardo,Mestrado,PR,6,Compras,Analista Junior
2622,DE9B,Masculino,36,Branco,Pos graduacao,RO,3,Recursos Humanos,Estagiario
2623,FAD9,Masculino,26,Pardo,Ensino Superior,SP,5,Marketing,Analista Senior
2624,1AE5,Masculino,30,Branco,Mestrado,AC,4,Administrativo,Estagiario
2625,D6CA,Masculino,25,Branco,Ensino Superior,TO,7,Administrativo,Analista Pleno
2626,9D5E,Feminino,34,Branco,Ensino Superior,MG,12,Operacoes,Analista Junior
2627,9058,Masculino,40,Pardo,Ensino Superior,RO,8,Administrativo,Analista Senior
2628,253E,Masculino,18,Pardo,Mestrado,PR,,Vendas,Analista Junior
2629,655E,Masculino,45,Pardo,Ensino Superior,SP,8,Vendas,Diretor
2630,4D10,Masculino,31,Pardo,Mestrado,PE,9,Vendas,Analista Pleno
2631,BD75,Feminino,21,Amarelo,Ensino Superior,AM,,Contabilidade,Analista Senior
2632,0424,Masculino,35,Branco,Ensino Superior,MT,5,Recursos Humanos,Analista Junior
2633,4140,Masculino,29,Preto,Ensino Superior,SP,7,Contabilidade,Analista Senior
2634,F4BA,Masculino,51,Branco,Ensino Superior,MG,5,Administrativo,Analista Senior
2635,CF58,Masculino,32,Pardo,Ensino Superior,MG,2,Operacoes,Gerente
2636,6126,Masculino,32,Branco,Ensino Superior,AM,4,Operacoes,Analista Pleno
2637,BA8D,Masculino,31,Preto,Ensino Superior,RS,8,Administrativo,Analista Junior
2638,BDE5,Masculino,32,Pardo,Pos graduacao,AC,4,Contabilidade,Analista Junior
2639,80CD,Masculino,26,Branco,Ensino Superior,RO,5,Contabilidade,Analista Senior
2640,DBC2,Masculino,37,Pardo,Ensino Superior,RS,3,TI,Analista Senior
2641,E6B5,Masculino,31,Preto,Ensino Medio,MA,7,Marketing,Analista Pleno
2642,972B,Masculino,18,Pardo,Ensino Superior,PR,,Recursos Humanos,Analista Junior
2643,A33F,Masculino,34,Pardo,Mestrado,RO,6,Contabilidade,Analista Senior
2644,2732,Masculino,22,Pardo,Mestrado,TO,,Vendas,Analista Pleno
2645,80AD,Masculino,24,Pardo,Ensino Superior,AL,1,Desenvolvimento de Produtos,Gerente
2646,FA13,Masculino,18,Pardo,Pos graduacao,DF,,Desenvolvimento de Produtos,Gerente
2647,C0DC,Masculino,28,Branco,Doutorado,AP,8,Administrativo,Analista Senior
2648,88AF,Masculino,42,Pardo,Ensino Superior,MG,12,Compras,Analista Senior
2649,D5FF,Masculino,38,Branco,Pos graduacao,AP,6,Compras,Analista Pleno
2650,9677,Feminino,20,Pardo,Ensino Superior,PR,,Recursos Humanos,Gerente
2651,D128,Feminino,38,Pardo,Ensino Superior,PB,5,Marketing,Analista Junior
2652,9BC4,Masculino,34,Pardo,Mestrado,PR,3,Vendas,Estagiario
2653,DE90,Masculino,20,Pardo,Pos graduacao,TO,,Administrativo,Gerente
2654,6D75,Masculino,38,Pardo,Ensino Superior,SP,1,Compras,Analista Pleno
2655,CD2B,Masculino,21,Preto,Ensino Superior,MS,7,Marketing,Analista Junior
2656,6488,Feminino,31,Preto,Ensino Superior,MG,7,Operacoes,Analista Senior
2657,9B88,Masculino,23,Branco,Ensino Superior,RJ,5,Vendas,Analista Senior
2658,11B1,Feminino,38,Pardo,Mestrado,SP,3,Compras,Analista Junior
2659,CE75,Feminino,21,Pardo,Pos graduacao,AP,7,Compras,Analista Junior
2660,D439,Masculino,25,Branco,Ensino Medio,MG,1,Recursos Humanos,Gerente
2661,E199,Feminino,49,Pardo,Ensino Superior,BA,2,Vendas,Analista Pleno
2662,8D27,Masculino,27,Pardo,Pos graduacao,MG,3,Desenvolvimento de Produtos,Analista Junior
2663,223E,Masculino,29,Branco,Ensino Superior,RJ,7,Compras,Analista Junior
2664,EF75,Feminino,29,Pardo,Ensino Superior,MS,11,Contabilidade,Analista Junior
2665,07A3,Masculino,34,Preto,Ensino Medio,CE,9,Recursos Humanos,Gerente
2666,9A76,Feminino,41,Branco,Ensino Superior,PR,2,TI,Analista Junior
2667,741D,Masculino,18,Pardo,Ensino Superior,RO,,Desenvolvimento de Produtos,Estagiario
2668,8B74,Feminino,21,Branco,Ensino Superior,GO,6,Marketing,Estagiario
2669,1FBE,Feminino,25,Pardo,Ensino Superior,MG,8,Marketing,Analista Pleno
2670,0378,Masculino,31,Pardo,Ensino Superior,SE,7,TI,Estagiario
2671,506A,Masculino,46,Pardo,Ensino Superior,PB,4,Desenvolvimento de Produtos,Analista Junior
2672,9129,Feminino,19,Pardo,Ensino Superior,SP,4,Contabilidade,Analista Junior
2673,5DBF,Feminino,30,Branco,Ensino Superior,SC,7,Desenvolvimento de Produtos,Analista Junior
2674,5271,Feminino,23,Pardo,Ensino Superior,PB,6,Desenvolvimento de Produtos,Analista Junior
2675,0771,Feminino,20,Pardo,Ensino Superior,CE,,Vendas,Estagiario
2676,91C3,Masculino,22,Pardo,Ensino Superior,MG,7,Administrativo,Analista Junior
2677,B373,Masculino,29,Branco,Ensino Superior,BA,8,Administrativo,Analista Junior
2678,19E6,Masculino,28,Branco,Doutorado,SP,6,Administrativo,Estagiario
2679,8C94,Masculino,26,Branco,Pos graduacao,AL,0,Desenvolvimento de Produtos,Gerente
2680,E428,Masculino,20,Pardo,Ensino Superior,CE,,Marketing,Analista Senior
2681,B95C,Feminino,26,Branco,Mestrado,SP,6,TI,Estagiario
2682,3550,Masculino,49,Pardo,Ensino Superior,PA,8,Operacoes,Analista Junior
2683,DD93,Masculino,26,Branco,Pos graduacao,MG,8,TI,Analista Pleno
2684,5C70,Masculino,33,Pardo,Doutorado,SC,8,Compras,Analista Senior
2685,010C,Masculino,32,Branco,Mestrado,AC,4,Vendas,Analista Junior
2686,FB06,Masculino,25,Pardo,Ensino Superior,MG,8,Desenvolvimento de Produtos,Analista Pleno
2687,81D6,Feminino,20,Pardo,Ensino Superior,PA,,Operacoes,Analista Junior
2688,D5C8,Masculino,32,Pardo,Pos graduacao,SP,5,Desenvolvimento de Produtos,Analista Pleno
2689,F35C,Masculino,25,Pardo,Ensino Superior,SC,11,Desenvolvimento de Produtos,Analista Junior
2690,B4DB,Masculino,38,Preto,Ensino Superior,PI,10,Desenvolvimento de Produtos,Analista Junior
2691,5658,Masculino,28,Pardo,Ensino Superior,BA,4,Desenvolvimento de Produtos,Analista Pleno
2692,9041,Masculino,38,Pardo,Ensino Superior,GO,3,TI,Analista Pleno
2693,4C64,Feminino,27,Pardo,Mestrado,PI,11,Contabilidade,Analista Junior
2694,FB54,Masculino,40,Branco,Ensino Superior,TO,5,Marketing,Gerente
2695,1F37,Masculino,42,Branco,Ensino Superior,SP,2,Marketing,Analista Junior
2696,B18D,Masculino,32,Branco,Ensino Superior,MG,7,Administrativo,Analista Pleno
2697,081D,Feminino,32,Branco,Ensino Superior,RJ,7,Administrativo,Gerente
2698,E05A,Masculino,32,Pardo,Pos graduacao,AP,4,Compras,Analista Junior
2699,7741,Feminino,28,Pardo,Ensino Superior,MG,9,Recursos Humanos,Analista Senior
2700,8588,Masculino,30,Pardo,Ensino Superior,PR,6,Administrativo,Analista Junior
2701,4464,Masculino,20,Pardo,Ensino Superior,SP,,Recursos Humanos,Analista Senior
2702,B76E,Feminino,32,Pardo,Ensino Superior,GO,7,Contabilidade,Analista Junior
2703,EC6C,Masculino,21,Branco,Mestrado,AP,6,Recursos Humanos,Analista Junior
2704,2249,Feminino,39,Branco,Mestrado,DF,10,Desenvolvimento de Produtos,Analista Senior
2705,82F5,Masculino,38,Preto,Ensino Superior,SE,4,Recursos Humanos,Analista Junior
2706,E395,Masculino,37,Branco,Ensino Superior,AM,7,Marketing,Analista Junior
2707,EC09,Masculino,43,Branco,Ensino Superior,RJ,1,Administrativo,Analista Senior
2708,B83E,Feminino,45,Pardo,Ensino Superior,PR,7,Marketing,Gerente
2709,675A,Feminino,21,Pardo,Pos graduacao,MT,4,Operacoes,Analista Pleno
2710,4B82,Masculino,29,Branco,Ensino Superior,SC,1,TI,Analista Senior
2711,1768,Feminino,22,Pardo,Ensino Superior,RS,1,Contabilidade,Analista Junior
2712,343D,Masculino,22,Pardo,Pos graduacao,GO,8,Compras,Analista Junior
2713,D178,Feminino,31,Branco,Ensino Superior,PE,11,TI,Analista Pleno
2714,072E,Masculino,32,Branco,Doutorado,PE,3,Contabilidade,Analista Junior
2715,550F,Feminino,31,Branco,Mestrado,PR,7,Vendas,Analista Pleno
2716,0663,Masculino,22,Branco,Ensino Superior,MG,3,Vendas,Analista Pleno
2717,F2B7,Masculino,35,Branco,Doutorado,MG,7,Desenvolvimento de Produtos,Analista Junior
2718,6A38,Feminino,28,Pardo,Ensino Superior,AM,3,Recursos Humanos,Analista Junior
2719,DE73,Masculino,35,Pardo,Ensino Superior,MT,1,Desenvolvimento de Produtos,Analista Junior
2720,092D,Feminino,29,Pardo,Ensino Superior,AC,6,Marketing,Analista Junior
2721,26C6,Feminino,22,Pardo,Ensino Superior,PB,4,Desenvolvimento de Produtos,Analista Senior
2722,E0BA,Masculino,37,Pardo,Doutorado,TO,5,Vendas,Analista Junior
2723,0543,Masculino,36,Pardo,Ensino Superior,AC,4,Desenvolvimento de Produtos,Estagiario
2724,ABB4,Masculino,33,Branco,Ensino Superior,RJ,7,Compras,Analista Pleno
2725,E7EB,Masculino,29,Branco,Ensino Superior,MT,9,Vendas,Analista Pleno
2726,C8EC,Masculino,21,Pardo,Ensino Superior,TO,6,Recursos Humanos,Analista Junior
2727,9A1E,Feminino,27,Branco,Ensino Superior,RN,3,Operacoes,Analista Pleno
2728,5AF7,Masculino,36,Indigena,Ensino Superior,MA,7,Vendas,Gerente
2729,C74D,Masculino,21,Preto,Pos graduacao,AM,4,Compras,Estagiario
2730,CE1A,Feminino,18,Pardo,Ensino Superior,AL,,Marketing,gerente
2731,453A,Masculino,22,Pardo,Ensino Superior,MA,7,Compras,Diretor
2732,4A46,Masculino,36,Branco,Pos graduacao,MG,5,Marketing,Analista Junior
2733,49C7,Masculino,25,Pardo,Ensino Superior,PB,2,Marketing,Analista Pleno
2734,D3DB,Masculino,22,Branco,Ensino Superior,PB,7,TI,Estagiario
2735,7CAD,Masculino,20,Branco,Ensino Superior,RJ,5,Vendas,Diretor
2736,76C4,Masculino,42,Branco,Ensino Superior,TO,5,Vendas,Analista Pleno
2737,0AAF,Masculino,22,Branco,Ensino Superior,SC,1,Desenvolvimento de Produtos,Estagiario
2738,9F49,Masculino,27,Branco,Pos graduacao,RR,1,Operacoes,Estagiario
2739,8BC4,Masculino,48,Pardo,Ensino Superior,SP,5,Desenvolvimento de Produtos,Analista Pleno
2740,F127,Masculino,37,Pardo,Pos graduacao,RS,2,Contabilidade,Analista Junior
2741,4AD1,Masculino,36,Pardo,Ensino Superior,SP,13,Marketing,Analista Junior
2742,D94D,Masculino,24,Pardo,Ensino Superior,RO,,Administrativo,Analista Junior
2743,77FA,Masculino,45,Pardo,Ensino Superior,MG,3,Administrativo,Analista Senior
2744,4C48,Masculino,21,Preto,Ensino Superior,MA,4,Marketing,Analista Junior
2745,197A,Masculino,23,Branco,Pos graduacao,PA,8,Compras,Estagiario
2746,A98D,Feminino,26,Branco,Doutorado,MG,11,Vendas,Analista Senior
2747,F0B9,Masculino,21,Branco,Doutorado,CE,4,Contabilidade,Analista Junior
2748,F0DB,Masculino,22,Branco,Ensino Superior,SC,,Administrativo,Analista Pleno
2749,C43C,Masculino,27,Pardo,Ensino Superior,RS,3,Compras,Gerente
2750,FE0A,Masculino,33,Preto,Pos graduacao,SC,3,Compras,Estagiario
2751,36DA,Feminino,25,Pardo,Ensino Superior,AL,6,Contabilidade,Analista Senior
2752,8D38,Masculino,33,Branco,Mestrado,PR,6,Administrativo,Gerente
2753,7A4A,Feminino,23,Preto,Doutorado,SE,6,Recursos Humanos,Analista Junior
2754,B4B3,Masculino,30,Pardo,Ensino Superior,RS,2,Contabilidade,Analista Senior
2755,5CD2,Masculino,38,Pardo,Ensino Superior,BA,4,Administrativo,Analista Junior
2756,E975,Masculino,57,Pardo,Ensino Superior,PI,,Contabilidade,Analista Junior
2757,1763,Feminino,29,Branco,Ensino Superior,GO,7,Operacoes,Analista Junior
2758,9A72,Masculino,27,Branco,Pos graduacao,AL,4,Compras,Analista Senior
2759,5CA7,Masculino,34,Branco,Pos graduacao,RS,6,Contabilidade,Analista Pleno
2760,12B1,Masculino,32,Pardo,Ensino Superior,PI,0,Vendas,Estagiario
2761,3912,Feminino,25,Preto,Doutorado,PR,5,Administrativo,Analista Pleno
2762,7081,Feminino,24,Branco,Mestrado,SC,10,Vendas,Analista Pleno
2763,A322,Feminino,19,Pardo,Ensino Superior,PR,0,Contabilidade,Analista Pleno
2764,6B1A,Feminino,47,Pardo,Mestrado,CE,4,Desenvolvimento de Produtos,Analista Pleno
2765,719C,Masculino,19,Branco,Ensino Superior,PE,5,Desenvolvimento de Produtos,Analista Senior
2766,5B6A,Masculino,25,Pardo,Mestrado,PR,8,Operacoes,Analista Senior
2767,0941,Masculino,28,Pardo,Ensino Superior,SE,7,TI,Analista Pleno
2768,544B,Masculino,26,Branco,Pos graduacao,RJ,3,Recursos Humanos,Gerente
2769,2C70,Masculino,34,Branco,Ensino Superior,MT,6,Administrativo,Estagiario
2770,46FD,Masculino,30,Branco,Ensino Superior,RO,11,Recursos Humanos,Analista Pleno
2771,2D50,Masculino,41,Pardo,Pos graduacao,MG,8,Desenvolvimento de Produtos,Gerente
2772,DC49,Masculino,41,Preto,Pos graduacao,PA,7,Operacoes,Analista Junior
2773,D2B2,Masculino,32,Pardo,Doutorado,PI,4,Vendas,Analista Senior
2774,5F7C,Masculino,21,Branco,Ensino Superior,PB,,Administrativo,Analista Pleno
2775,48BE,Feminino,42,Branco,Ensino Superior,PE,6,Vendas,Analista Senior
2776,66D8,Masculino,34,Pardo,Ensino Superior,RS,1,Vendas,Gerente
2777,65C1,Masculino,43,Pardo,Doutorado,AL,4,Administrativo,Analista Senior
2778,54D1,Feminino,50,Pardo,Ensino Superior,SC,9,Vendas,Estagiario
2779,7C79,Masculino,26,Pardo,Ensino Medio,AM,7,Compras,Analista Pleno
2780,7DEF,Feminino,19,Preto,Pos graduacao,PR,2,Compras,Gerente
2781,805E,Masculino,22,Branco,Mestrado,PR,8,Compras,Analista Junior
2782,A4E9,Masculino,19,Branco,Ensino Superior,AM,,Contabilidade,Analista Junior
2783,1F0E,Masculino,19,Branco,Mestrado,PR,,Marketing,Estagiario
2784,254A,Feminino,28,Branco,Ensino Superior,PB,4,Operacoes,Analista Pleno
2785,81C5,Masculino,35,Pardo,Ensino Superior,RJ,7,Operacoes,Analista Junior
2786,EA92,Feminino,23,Pardo,Mestrado,MA,3,Marketing,Analista Junior
2787,833C,Masculino,20,Branco,Ensino Superior,RO,0,Desenvolvimento de Produtos,Analista Senior
2788,DB5E,Feminino,21,Branco,Ensino Superior,SP,,Desenvolvimento de Produtos,Gerente
2789,7F54,Masculino,27,Branco,Mestrado,SE,5,Marketing,Analista Pleno
2790,4375,Masculino,22,Pardo,Ensino Superior,RJ,,Vendas,Diretor
2791,D11D,Masculino,26,Branco,Ensino Medio,TO,10,Vendas,Analista Senior
2792,6B5F,Masculino,24,Branco,Ensino Superior,BA,9,Contabilidade,Analista Pleno
2793,57FF,Masculino,29,Pardo,Mestrado,PR,7,Vendas,Analista Junior
2794,4FAA,Masculino,20,Branco,Ensino Superior,RS,,Desenvolvimento de Produtos,Estagiario
2795,3BFC,Masculino,23,Branco,Ensino Superior,PI,0,TI,Analista Junior
2796,E83A,Masculino,33,Branco,Mestrado,PR,3,Administrativo,Analista Junior
2797,E8A4,Feminino,39,Pardo,Pos graduacao,SE,5,Contabilidade,Gerente
2798,ABD8,Masculino,54,Pardo,Mestrado,DF,7,Recursos Humanos,Analista Pleno
2799,CC2B,Feminino,19,Branco,Ensino Superior,BA,,Recursos Humanos,Analista Senior
2800,D1CB,Masculino,32,Pardo,Ensino Superior,PI,0,Recursos Humanos,Analista Junior
2801,9621,Masculino,21,Pardo,Ensino Superior,RJ,,Operacoes,Analista Senior
2802,CA5F,Masculino,24,Preto,Mestrado,MG,6,Marketing,Analista Junior
2803,3E11,Masculino,21,Branco,Ensino Superior,SC,3,TI,Gerente
2804,1817,Masculino,18,Branco,Pos graduacao,AC,,Administrativo,Analista Pleno
2805,498E,Masculino,29,Pardo,Ensino Superior,PR,,Compras,Estagiario
2806,A292,Masculino,36,Branco,Ensino Superior,BA,3,Contabilidade,Analista Senior
2807,BB95,Masculino,15,Branco,Não informado,MT,,Administrativo,Estagiario
2808,8D0D,Masculino,36,Branco,Ensino Superior,DF,8,Compras,Analista Pleno
2809,A338,Feminino,37,Pardo,Ensino Superior,RO,5,Operacoes,Analista Senior
2810,11CE,Masculino,26,Branco,Ensino Superior,SE,6,Compras,Analista Junior
2811,9751,Masculino,28,Pardo,Ensino Superior,AL,4,Compras,Gerente
2812,8E98,Masculino,21,Pardo,Ensino Medio,PI,,Administrativo,Analista Junior
2813,1175,Masculino,28,Pardo,Pos graduacao,RJ,1,Marketing,Gerente
2814,0D79,Masculino,19,Branco,Pos graduacao,BA,4,Marketing,Gerente
2815,E5AA,Masculino,28,Pardo,Ensino Superior,MT,4,Compras,Gerente
2816,410A,Masculino,22,Branco,Ensino Medio,TO,,Recursos Humanos,Gerente
2817,64A4,Masculino,54,Pardo,Ensino Superior,TO,3,Recursos Humanos,Analista Pleno
2818,954A,Masculino,28,Pardo,Ensino Superior,PR,1,Operacoes,Analista Pleno
2819,1FDD,Masculino,24,Pardo,Ensino Superior,MA,10,TI,Analista Junior
2820,F39D,Feminino,26,Pardo,Pos graduacao,PR,7,Vendas,Analista Senior
2821,CE13,Feminino,33,Branco,Ensino Medio,AC,8,Administrativo,Analista Pleno
2822,0934,Feminino,36,Branco,Ensino Superior,PB,7,Recursos Humanos,Analista Junior
2823,EB77,Masculino,37,Preto,Pos graduacao,SP,7,Administrativo,Analista Junior
2824,665F,Masculino,21,Branco,Ensino Superior,MA,6,Marketing,Analista Junior
2825,E2B1,Masculino,20,Pardo,Ensino Superior,SP,3,Administrativo,Analista Junior
2826,1D4A,Masculino,46,Pardo,Ensino Medio,ES,2,Vendas,Analista Senior
